,0
849,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu
850,Derby Time 2006
851,Pop'n Music 12 Iroha
852,BeatMania IIDX 11: IIDX Red
853,Spy Hunter: Nowhere To Run
854,Neverwinter Nights 2
855,Star Wars: Empire at War - Forces of Corruption
856,AMF Xtreme Bowling
857,Tank Beat
858,Canvas 2
859,Memories Off: Sorekara Again
860,ParaWorld
861,Xenosaga I·II
862,Rengoku II:  The Stairway To H.E.A.V.E.N.
863,Gift: Prism
864,Luxor: The Wrath of Set
865,Mage Knight: Destiny's Soldier
866,Enchanted Arms (JP sales)
867,Big Idea's VeggieTales: LarryBoy and the Bad Apple
868,Neo Angelique
869,Samurai Shodown V
870,Franklin's Great Adventures
871,Rule of Rose
872,Bejeweled 2 Deluxe
873,Pac-Man World Rally
874,Totally Spies! 2: Undercover
875,Commandos: Strike Force
876,Lode Runner
877,Eureka Seven Vol. 2: The New Vision
878,Puzzle Challenge: Crosswords and More!
879,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri
880,Freedom Wings
881,Unreal Anthology
882,Ryu-koku
883,GunParade Orchestra: Midori no Shou
884,Sakura Wars 1 & 2
885,The Lord of the Rings: The Battle for Middle-Earth II
886,Command & Conquer: The First Decade
887,Taito Legends 2
888,Mar Heaven: Karudea no Akuma
889,The King of Fighters NeoWave
890,Last Escort
891,World Championship Poker featuring Howard Lederer: All In
892,Aria: The Natural ~Tooi Yume no Mirage~
893,Chuugen no Hasha: Sangoku Shouseiden
894,Ruff Trigger: The Vanocore Conspiracy
895,TalkMan
896,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator
897,Blazing Angels: Squadrons of WWII
898,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation
899,Guitar Freaks V2 & DrumMania V2
900,The Sims 2: Happy Holiday Stuff
901,TOCA Race Driver 3
902,Uchuu Keiji Tamashii: The Space Sheriff Spirits
903,Virtua Pro Football
904,Super Fruit Fall
905,Worldwide Soccer Manager 2007
906,The Sims 2: Family Fun Stuff
907,The Conveni 4
908,The Cheetah Girls
909,Teenage Mutant Ninja Turtles Double Pack
910,Rozen Maiden: Duellwalzer
911,Rugby 06
912,Shrek / Shark Tale Game Boy Advance Video
913,Urban Chaos: Riot Response
914,Jinsei Game DS
915,Tycoon City: New York
916,Style Book: Junior City
917,Gallop Racer Inbreed
918,The King of Fighters Collection: The Orochi Saga (JP sales)
919,Sega Ages 2500 Series Vol. 26: Dynamite Deka
920,Touch Detective (JP sales)
921,Mai-Otome Hime: Otome Butou Shi
922,Blazing Souls
923,The Hustle: Detroit Streets
924,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo
925,NBA 07
926,Rogue Trooper
927,Tomb Raider: Legend
928,Eyeshield 21: Portable Edition
929,Machi: Unmei no Kousaten
930,Pirates: Legend of the Black Buccaneer
931,Aedis Eclipse: Generation of Chaos
932,Franklin: A Birthday Surprise
933,Zoids Dash
934,Final Fight: Streetwise
935,Micro Machines V4
936,Big Idea's VeggieTales: LarryBoy and the Bad Apple
937,Just Cause
938,Army Men: Major Malfunction
939,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu
940,Platypus
941,Brave Story: Boku no Kioku to Negai
942,Zombie Hunters 2
943,Konductra
944,Stronghold Legends
945,Final Fantasy XI: All-In-One Pack 2006
946,LEGO Star Wars II: The Original Trilogy
947,Full House Kiss 2
948,Earth Defense Force 2017 (old JP sales)
949,Star Trek: Legacy
950,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen
951,Games Explosion!
952,Portable Island: Tenohira Resort
953,Tokyo Friend Park II DS
954,Online Chess Kingdoms
955,Hummer Badlands
956,UNO 52
957,Just Cause
958,IHRA Drag Racing: Sportsman Edition
959,Chameleon: To Dye For!
960,Bomberman (jp sales)
961,Black Cat
962,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales)
963,Nobunaga no Yabou DS
964,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales)
965,Guild Wars: Factions
966,WinBack 2: Project Poseidon
967,Kaitou Rousseau
968,GunParade Orchestra: Ao no Shou
969,Wizardry XTH: Unlimited Students
970,SoulLink Extension
971,Super Robot Taisen XO
972,Call of Juarez
973,Rayman Raving Rabbids
974,Festa!! Hyper Girls Party
975,Hot Wheels: Stunt Track Challenge / World Race
976,Izumo 2
977,Bratz: Forever Diamondz
978,Sega Golf Club: Miyazato San Kyoudai Naizou
979,Far East of Eden II: Manji Maru
980,Hi Hi Puffy AmiYumi: The Genie & the Amp
981,Marvel: Ultimate Alliance
982,Mahjong Taikai IV
983,Ultraman Fighting Evolution 0
984,Jan Sangoku Musou
985,Fatal Fury: Battle Archives Volume 1 (JP sales)
986,Kamaitachi no Yoru 2: Tokubetsu Hen
987,Rakushou! Pachi-Slot Sengen 4
988,Tringo
989,Greg Hastings' Tournament Paintball Max'd
990,Ultimate Board Game Collection
991,NHL 2K7
992,Monster Bomber
993,Myst
994,The Godfather (JP sales)
995,Railfan
996,Winning Eleven: Pro Evolution Soccer 2007
997,Micro Machines V4
998,The Land Before Time: Into the Mysterious Beyond
999,Mystereet
1000,Tengai Makyo: Dai Yon no Mokushiroku
1001,Style Book: Cinnamoroll
1002,Deal or No Deal
1003,Bookworm Deluxe
1004,XI Coliseum
1005,LMA Manager 2007
1006,Nobunagas Ambition: Iron Triangle
1007,Black & White 2: Battle of the Gods
1008,Tony Hawks Downhill Jam
1009,Gakuen Alice: KiraKira * Memory Kiss
1010,Atsumare! Power Pro Kun no DS Koushien
1011,Pilot Academy
1012,Sid Meiers Railroads!
1013,Mitsu x Mitsu Drops: Love x Love Honey Life
1014,Popn Music 12 Iroha
1015,Cabelas Dangerous Hunts: Ultimate Challenge
1016,Monster Hunter 2
1017,Alex Rider: Stormbreaker
1018,Popn Music 13 Carnival
1019,Dogz Fashion
1020,Dragon Ball Z: Budokai Tenkaichi 2 (JP sales)
1021,Disney's The Little Mermaid: Ariels Undersea Adventure
1022,Sega Rally 2006
1023,MetropolisMania 2
1024,World War II Combat: Iwo Jima
1025,Freshly-Picked: Tingles Rosy Rupeeland
1026,Yggdra Union: Well Never Fight Alone
1027,Blades of Thunder II
1028,Marc Eckos Getting Up: Contents Under Pressure
1029,Chou Soujuu Mecha MG
1030,Dungeon Siege II: Broken World
1031,Doko Demo Issho: Lets Gakkou!
1032,Devil May Cry 3: Dantes Awakening Special Edition
1033,CivCity: Rome
1034,Jeanne dArc
1035,A.C.E.: Another Centurys Episode 2
1036,Tom Clancys  Ghost Recon Advanced Warfighter (weekly JP sales)
1037,Tom Clancys Splinter Cell: Double Agent
1038,Tom Clancys Ghost Recon: Advanced Warfighter
1039,Mage Knight: Destinys Soldier
1040,Tom Clancys Splinter Cell: Essentials
1041,Dangerous Waters
1042,Greg Hastings Tournament Paintball Maxd
1043,WarTech: Senko no Ronde(JP sales)
1044,MotoGP 06
1045,Lets Make a Soccer Team!
1046,Tom Clancys Rainbow Six: Vegas
1047,Sugar Sugar Rune: Queen Shiken wa Dai Panic
1048,Yoshis Island DS
1049,Scooby-Doo! Whos Watching Who?
1050,Medieval: Total War Gold Edition
1051,Kings Field: Additional I
1052,Dragon Ball Z: Buus Fury / Dragon Ball GT: Transformation
1053,Big Ideas VeggieTales: LarryBoy and the Bad Apple
1054,Ultimate Ghosts n Goblins
1055,Saru! Get You! Million Monkeys
1056,Cabelas Alaskan Adventure
1057,Scratches
1058,Gurumin: A Monstrous Adventure
1059,Disney's Little Einsteins
1060,Tokimeki Memorial: Forever with You
1061,Backyard Sports Baseball 2007
1062,Kamaitachi no Yoru \xc3\x97 3
1063,Tony Hawks Project 8
1064,Football Manager 2007
1065,Shrek Smash n Crash Racing
1066,Crusty Demons
1067,Samurai Spirits: Tenkaichi Kenkakuden
1068,Pocket Racers
1069,Dr. Sudoku
1070,bit Generations: Dotstream
1071,I.Q. Mania
1072,Franklins Great Adventures
1073,CSI: 3 Dimensions of Murder
1074,SpongeBob SquarePants: Creature from the Krusty Kra
1075,Shonen Jumps One Piece: Grand Adventure
1076,Master Jin Jins IQ Challenge
1077,Import Tuner Challenge (JP sales)
1078,Sonic Mega Collection Plus
1079,Xenosaga I\xc2\xb7II
1080,Clue / Mouse Trap / Perfection / Aggravation
1081,Thats So Raven: Psychic on the Scene
1082,Tokimeki Memorial Girls Side 2nd Kiss
1083,Charlottes We
1084,Carol Vordermans Sudoku
1085,Cabelas African Safari
1086,Resident Evil Directors Cut
1087,Payout Poker & Casino
1088,Ultimate Ghosts n Goblins (JP sales)
1089,Pirates of the Caribbean: Dead Mans Chest
1090,bit Generations: Dialhex
1091,Lets Ride! Silver Buckle Stables
1092,Garfield and His Nine Lives
1093,Tom Clancys Ghost Recon Advanced Warfighter
